Y,X,Type
40.7098479,-74.00881657,B
40.70744665,-74.00709032,B
40.70750696,-74.00562307,B
40.70651802,-74.00555274,B
40.76905517,-73.94207891,B
40.75871506,-73.97368927,B
40.76446308,-73.96969454,B
40.7632679,-73.9628254,B
40.76565729,-73.96669407,B
40.76354103,-73.96347416,B
40.76320801,-73.96476246,B
40.76658718,-73.96097108,B
40.76301368,-73.96626626,B
40.76564614,-73.97196671,B
40.76615165,-73.95994505,B
40.77390978,-73.95422071,B
40.77520558,-73.96063831,B
40.7728625,-73.95793968,B
40.77249298,-73.95707098,B
40.75370587,-73.98074834,B
40.77701515,-73.94559087,B
40.78263953,-73.95555779,B
40.78164531,-73.95851962,B
40.78257654,-73.95328294,B
40.78162473,-73.95189264,B
40.76388217,-73.97326959,B
40.7582463,-73.97302291,B
40.70922181,-74.01614277,B
40.70813996,-74.01770357,B
40.70951136,-74.0173434,B
40.71718826,-74.01479823,B
40.71547215,-74.01664803,B
40.84060659,-73.87440219,B
40.99635522,-73.74541929,B
40.76012461,-73.92030233,B
40.66585816,-73.98578369,B
40.61546813,-73.96850624,B
40.7851505,-73.78345444,B
40.61106256,-73.73197673,B
40.78031003,-73.61596666,B
40.63549648,-73.72736542,B
40.79772884,-73.37068099,B
43.01354391,-75.00026412,B
40.75311365,-74.00387804,C
40.75253697,-73.99325096,C
40.74721343,-73.99313752,C
40.74681364,-73.99035132,C
40.7479242,-74.00067464,C
40.75255726,-74.00224172,C
40.75293603,-74.0040787,C
40.75255726,-74.00224172,C
40.75114042,-74.0025262,C
40.74615906,-73.99468552,C
40.7469348,-73.98681734,C
40.75380197,-74.00325166,C
40.75311365,-74.00387804,C
40.75311365,-74.00387804,C
40.74615906,-73.99468552,C
40.75224884,-74.00153018,C
40.75255726,-74.00224172,C
40.75408113,-73.99787039,C
40.7494536,-73.99851739,C
40.75188842,-73.99476171,C
40.75433849,-73.99639811,C
40.74807882,-73.99521295,C
40.75401889,-73.99786452,C
40.72331435,-73.99125615,C
40.72178331,-73.98752478,C
40.72067702,-73.98427461,C
40.71965016,-73.98941238,C
40.71699929,-73.98719268,C
40.72227465,-73.98807605,C
40.72994066,-73.99184607,C
40.73208483,-73.98850244,C
40.7351097,-73.99422653,C
40.73304871,-73.99077771,C
40.72357921,-73.98909848,C
40.73158728,-73.9902722,C
40.73562196,-73.99264386,C
40.73579932,-73.99372353,C
40.73561395,-73.98308002,C
40.7308967,-73.99536336,C
40.73837327,-73.99184892,C
40.73052995,-73.98466772,C
40.73245158,-73.99006525,C
40.73313316,-73.99348498,C
40.73245158,-73.99006525,C
40.7070035,-74.0165503,C
40.70650314,-74.01111556,C
40.70646303,-74.00968225,C
40.70753005,-74.00989809,C
40.70664626,-74.0099871,C
40.70664626,-74.0099871,C
40.70459622,-74.00667223,C
40.70907127,-74.01314222,C
40.70729401,-74.01210303,C
40.71006449,-74.01465616,C
40.70729401,-74.01210303,C
40.70652753,-74.01592929,C
40.71551335,-74.00596094,C
40.71571741,-74.01107943,C
40.71403692,-74.00942686,C
40.71518432,-74.01286126,C
40.71403692,-74.00942686,C
40.71064548,-74.0100322,C
40.71524681,-74.01122771,C
40.71464038,-74.00906996,C
40.71494095,-74.00639982,C
40.71365257,-74.0084735,C
40.71376254,-74.01029405,C
40.7303629,-73.97981007,C
40.72280699,-73.98572317,C
40.72705494,-73.97991853,C
40.72767067,-73.9817307,C
40.72746167,-73.98305353,C
40.72622869,-73.98566701,C
40.72743439,-73.98117431,C
40.73018491,-73.98186993,C
40.74016541,-73.98830362,C
40.73680879,-73.98033763,C
40.74399866,-73.99137316,C
40.74058216,-73.99134315,C
40.73767753,-73.98253587,C
40.73894974,-73.98130993,C
40.74063496,-73.99132714,C
40.73669593,-73.9728976,C
40.73778235,-73.98264089,C
40.73844754,-73.98344614,C
40.74005858,-73.98805334,C
40.74050291,-73.98909412,C
40.7409656,-73.99931436,C
40.74073479,-74.00276333,C
40.74832054,-74.00560002,C
40.74025354,-74.00163672,C
40.74461046,-73.99488819,C
40.7422336,-73.99890992,C
40.74493639,-74.00518008,C
40.74581406,-74.0036301,C
40.74130568,-73.99852879,C
40.74510168,-73.99859501,C
40.7442088,-74.00165633,C
40.74278706,-73.99826116,C
40.73448491,-73.998047,C
40.73639904,-74.00058688,C
40.73513803,-73.99562622,C
40.73639904,-74.00058688,C
40.74275412,-73.99818245,C
40.73955454,-73.99989454,C
40.74606761,-74.00160679,C
40.73801495,-73.99424514,C
40.7437384,-74.00611223,C
40.74738361,-74.00739182,C
40.74039666,-73.99987333,C
40.73333621,-73.99886583,C
40.73583972,-73.99741006,C
40.74492042,-74.00699116,C
40.74561121,-74.00138157,C
40.74322501,-73.99363912,C
40.74195725,-73.99642552,C
40.74739124,-74.0033892,C
40.73822387,-73.99995774,C
40.74475634,-73.99920798,C
40.73526778,-73.9980589,C
40.74753557,-74.00388122,C
40.73767586,-73.9934455,C
40.7443986,-74.00026032,C
40.74780065,-74.00451699,C
40.72592921,-74.00275495,C
40.72491328,-74.0005153,C
40.72440349,-73.99428512,C
40.72665495,-73.9918262,C
40.72576534,-73.99428093,C
40.72576534,-73.99428093,C
40.72462226,-73.9934072,C
40.72247079,-73.99922214,C
40.72568249,-73.99400248,C
40.72343903,-73.99846718,C
40.72671187,-73.99627431,C
40.72669188,-73.99570836,C
40.7243382,-74.00144569,C
40.7280075,-73.99570308,C
40.71837271,-74.0073722,C
40.71587407,-74.00360864,C
40.72183419,-74.00418641,C
40.72212738,-74.01009867,C
40.7243198,-74.01021115,C
40.72479006,-74.00776003,C
40.7204811,-74.00482712,C
40.71712284,-74.00466284,C
40.72520882,-74.00768149,C
40.7208468,-74.00289937,C
40.72002554,-74.00956868,C
40.72552193,-74.00914179,C
40.71716169,-74.00461623,C
40.71712284,-74.00466284,C
40.71712284,-74.00466284,C
40.72520882,-74.00768149,C
40.7190366,-74.0035172,C
40.72520882,-74.00768149,C
40.7219408,-74.00977798,C
40.71650916,-74.00997068,C
40.72481659,-74.00856922,C
40.71557814,-74.00791124,C
40.72304122,-74.00807067,C
40.73816255,-74.00590964,C
40.73524737,-74.00101302,C
40.73527105,-74.00085611,C
40.73078011,-74.004389,C
40.73078011,-74.004389,C
40.73406028,-74.00440886,C
40.73395123,-74.00029092,C
40.73103372,-74.00151422,C
40.72726092,-74.00644147,C
40.73816255,-74.00590964,C
40.72973765,-74.00391567,C
40.73706767,-74.00236401,C
40.73878193,-74.00884884,C
40.73378611,-74.00180343,C
40.73452414,-74.0008981,C
40.73200533,-74.00777294,C
40.73268741,-74.0013317,C
40.73623358,-74.00333347,C
40.73566701,-74.00222429,C
40.72997637,-74.00349498,C
40.72985726,-74.00693182,C
40.73395706,-74.00507212,C
40.73327427,-74.00522149,C
40.73378611,-74.00180343,C
40.73160581,-74.00615968,C
40.73347091,-74.00355818,C
40.73872674,-74.0089848,C
40.72700968,-74.00443158,C
40.74477474,-73.98093266,C
40.7451785,-73.97686987,C
40.7449402,-73.98605191,C
40.74554747,-73.97217676,C
40.74384594,-73.97572079,C
40.74624732,-73.97980278,C
40.74837288,-73.97282392,C
40.74291949,-73.97920976,C
40.74883883,-73.97381282,C
40.74865749,-73.9735151,C
40.74434475,-73.98463101,C
40.74626169,-73.98399499,C
40.74680702,-73.98460595,C
40.74658528,-73.9724143,C
40.74692227,-73.98565586,C
40.75494178,-73.97248907,C
40.75353123,-73.96722917,C
40.75166458,-73.97259099,C
40.7528769,-73.96955297,C
40.75361643,-73.97144602,C
40.75499999,-73.99428805,C
40.75675751,-73.99831933,C
40.75675751,-73.99831933,C
40.75595323,-73.99642032,C
40.75815976,-73.99981022,C
40.75675751,-73.99831933,C
40.75556669,-73.99848328,C
40.75686551,-73.99465199,C
40.76923083,-73.98478197,C
40.76625911,-73.9869569,C
40.76862947,-73.98952168,C
40.76576848,-73.98263109,C
40.76923083,-73.98478197,C
40.76337695,-73.98488263,C
40.77061523,-73.99202318,C
40.7651281,-73.98710484,C
40.7581518,-73.97908655,C
40.76964381,-73.9650591,C
40.76810087,-73.96069539,C
40.76766304,-73.96159536,C
40.76822131,-73.95573331,C
40.76721067,-73.96053773,C
40.77265861,-73.96284829,C
40.77149436,-73.95681156,C
40.77007099,-73.95525998,C
40.76810087,-73.96069539,C
40.75778249,-73.9637019,C
40.76078393,-73.9667789,C
40.754915,-73.96675643,C
40.75823418,-73.96873174,C
40.77342304,-73.98119334,C
40.77039206,-73.98558336,C
40.76964867,-73.98083158,C
40.77625671,-73.97824282,C
40.77459118,-73.98396515,C
40.77039206,-73.98558336,C
40.77711036,-73.97800637,C
40.77777819,-73.97564008,C
40.7790416,-73.98257116,C
40.78544462,-73.98212574,C
40.8030293,-73.96577189,C
40.80437297,-73.9613082,C
40.79289575,-73.97365683,C
40.77438667,-73.95339467,C
40.77818006,-73.96041125,C
40.77835089,-73.95493099,C
40.77817914,-73.95252346,C
40.78061291,-73.95672179,C
40.82881321,-73.94886853,C
40.76095751,-73.99876886,C
40.76068594,-73.98610983,C
40.76204771,-73.99141524,C
40.75775131,-73.97927833,C
40.7067054,-74.00527974,C
40.70809553,-74.00624064,C
40.70744665,-74.00709032,C
40.70809365,-74.00167586,C
40.70813174,-74.00559767,C
40.7067054,-74.00527974,C
40.71141171,-74.00792298,C
40.85663325,-73.93308926,C
40.76489797,-73.96082791,C
40.76564614,-73.97196671,C
40.7694262,-73.96915114,C
40.76679681,-73.96270789,C
40.76588804,-73.96140283,C
40.76293103,-73.96592285,C
40.76646614,-73.96082381,C
40.76513916,-73.95752251,C
40.78063299,-73.98706008,C
40.77410629,-73.95908397,C
40.77211936,-73.95223277,C
40.78418897,-73.95289067,C
40.78119461,-73.95758831,C
40.78443619,-73.95192876,C
40.7863108,-73.9559597,C
40.78382632,-73.94812371,C
40.78235337,-73.95242179,C
40.7789587,-73.94825908,C
40.7168027,-74.01481474,C
40.7168112,-74.01440386,C
40.71607024,-74.01501004,C
40.71808794,-74.01507618,C
41.41474841,-73.55287474,C
41.41478799,-73.55282063,C
40.9730767,-73.74727755,C
40.91044704,-73.77906902,C
40.69156641,-73.98443291,C
40.64938328,-73.94648379,C
40.71306491,-73.95213118,C
40.78386995,-73.825157,C
40.73018767,-73.80717799,C
